SnapshotMonth,Region,ProductID,OpeningStock,Received,Sold,ClosingStock,ReorderLevel
2025-09-01,North,SKU014,1084,107,707,484,238
2025-09-01,South,SKU014,453,656,505,604,279
2025-09-01,East,SKU014,452,101,342,211,178
2025-09-01,West,SKU014,1050,181,869,362,243
2025-09-01,Central,SKU014,534,129,278,385,261
2025-09-01,North,SKU015,303,172,378,97,321
2025-09-01,South,SKU015,829,634,408,1055,303
2025-09-01,East,SKU015,1144,296,236,1204,164
2025-09-01,West,SKU015,649,760,657,752,169
2025-09-01,Central,SKU015,597,602,683,516,197
2025-09-01,North,SKU016,651,475,728,398,260
2025-09-01,South,SKU016,475,612,802,285,157
2025-09-01,East,SKU016,376,583,327,632,278
2025-09-01,West,SKU016,445,762,206,1001,344
2025-09-01,Central,SKU016,556,140,752,0,292
2025-09-01,North,SKU017,896,194,866,224,341
2025-09-01,South,SKU017,654,600,531,723,190
2025-09-01,East,SKU017,347,701,322,726,173
2025-09-01,West,SKU017,1114,763,898,979,187
2025-09-01,Central,SKU017,891,771,387,1275,244
2025-09-01,North,SKU018,1067,562,650,979,297
2025-09-01,South,SKU018,444,398,504,338,344
2025-09-01,East,SKU018,685,451,865,271,332
2025-09-01,West,SKU018,202,104,179,127,258
2025-09-01,Central,SKU018,292,543,781,54,288
2025-09-01,North,SKU019,356,674,313,717,249
2025-09-01,South,SKU019,508,551,331,728,294
2025-09-01,East,SKU019,1106,248,878,476,248
2025-09-01,West,SKU019,560,334,576,318,304
2025-09-01,Central,SKU019,494,519,868,145,288
2025-09-01,North,SKU020,553,150,855,0,178
2025-09-01,South,SKU020,355,498,384,469,176
2025-09-01,East,SKU020,241,191,502,0,243
2025-09-01,West,SKU020,222,766,267,721,196
2025-09-01,Central,SKU020,575,336,849,62,190
2025-09-01,North,SKU021,409,462,201,670,275
2025-09-01,South,SKU021,954,138,653,439,278
2025-09-01,East,SKU021,1125,259,785,599,176
2025-09-01,West,SKU021,1124,468,708,884,316
2025-09-01,Central,SKU021,1072,727,699,1100,272
2025-09-01,North,SKU022,754,523,204,1073,298
2025-09-01,South,SKU022,677,439,697,419,322
2025-09-01,East,SKU022,652,294,830,116,164
2025-09-01,West,SKU022,1127,447,434,1140,274
2025-09-01,Central,SKU022,771,439,363,847,168
2025-10-01,North,SKU001,766,142,263,645,275
2025-10-01,South,SKU001,879,384,899,364,202
2025-10-01,East,SKU001,515,105,219,401,204
2025-10-01,West,SKU001,213,681,598,296,278
2025-10-01,Central,SKU001,991,685,220,1456,266
2025-10-01,North,SKU002,711,367,604,474,251
2025-10-01,South,SKU002,956,360,659,657,201
2025-10-01,East,SKU002,1055,170,814,411,288
2025-10-01,West,SKU002,461,534,373,622,204
2025-10-01,Central,SKU002,264,187,881,0,322
2025-10-01,North,SKU003,893,110,872,131,271
2025-10-01,South,SKU003,217,109,457,0,259
2025-10-01,East,SKU003,1191,582,577,1196,178
2025-10-01,West,SKU003,921,506,828,599,335
2025-10-01,Central,SKU003,534,630,397,767,195
2025-10-01,North,SKU004,1090,559,653,996,294
2025-10-01,South,SKU004,596,604,209,991,285
2025-10-01,East,SKU004,896,516,726,686,255
2025-10-01,West,SKU004,268,494,485,277,269
2025-10-01,Central,SKU004,485,126,685,0,191
2025-10-01,North,SKU005,1166,226,312,1080,322
2025-10-01,South,SKU005,390,322,239,473,275
2025-10-01,East,SKU005,1094,354,613,835,240
2025-10-01,West,SKU005,721,296,557,460,295
2025-10-01,Central,SKU005,677,462,847,292,239
2025-10-01,North,SKU006,915,746,684,977,303
2025-10-01,South,SKU006,277,451,892,0,183
2025-10-01,East,SKU006,699,229,164,764,284
2025-10-01,West,SKU006,994,544,685,853,165
2025-10-01,Central,SKU006,892,281,443,730,249
2025-10-01,North,SKU007,719,211,684,246,271
2025-10-01,South,SKU007,202,644,374,472,230
2025-10-01,East,SKU007,1064,714,280,1498,204
2025-10-01,West,SKU007,553,250,212,591,245
2025-10-01,Central,SKU007,463,438,492,409,216
2025-10-01,North,SKU008,1080,210,662,628,222
2025-10-01,South,SKU008,772,483,713,542,342
2025-10-01,East,SKU008,782,105,215,672,231
2025-10-01,West,SKU008,788,586,739,635,292
2025-10-01,Central,SKU008,995,633,288,1340,214
2025-10-01,North,SKU009,833,200,292,741,165
2025-10-01,South,SKU009,292,172,202,262,259
2025-10-01,East,SKU009,731,524,201,1054,311
2025-10-01,West,SKU009,209,215,521,0,253
2025-10-01,Central,SKU009,1072,715,781,1006,307
2025-10-01,North,SKU010,655,103,227,531,271
2025-10-01,South,SKU010,732,746,264,1214,290
2025-10-01,East,SKU010,327,105,253,179,206
2025-10-01,West,SKU010,748,565,313,1000,315
2025-10-01,Central,SKU010,621,673,531,763,278
2025-10-01,North,SKU011,1169,478,217,1430,176
2025-10-01,South,SKU011,555,278,832,1,291
2025-10-01,East,SKU011,597,507,578,526,170
2025-10-01,West,SKU011,1010,460,704,766,285
2025-10-01,Central,SKU011,877,764,303,1338,190
2025-10-01,North,SKU012,863,259,737,385,333
2025-10-01,South,SKU012,608,455,824,239,346
2025-10-01,East,SKU012,765,532,739,558,289
2025-10-01,West,SKU012,308,530,287,551,348
2025-10-01,Central,SKU012,1063,461,184,1340,163
2025-10-01,North,SKU013,262,180,860,0,185
2025-10-01,South,SKU013,238,452,595,95,312
2025-10-01,East,SKU013,734,320,569,485,267
2025-10-01,West,SKU013,843,242,208,877,162
2025-10-01,Central,SKU013,1021,694,614,1101,177
2025-10-01,North,SKU014,905,554,666,793,256
2025-10-01,South,SKU014,669,105,208,566,314
2025-10-01,East,SKU014,662,155,639,178,213
2025-10-01,West,SKU014,695,268,153,810,153
2025-10-01,Central,SKU014,1141,369,155,1355,239
2025-10-01,North,SKU015,408,409,822,0,160
2025-10-01,South,SKU015,291,395,660,26,278
2025-10-01,East,SKU015,773,144,199,718,231
2025-10-01,West,SKU015,726,340,519,547,260
2025-10-01,Central,SKU015,1017,296,194,1119,347
2025-10-01,North,SKU016,547,350,723,174,214
2025-10-01,South,SKU016,935,211,558,588,253
2025-10-01,East,SKU016,1106,588,888,806,255
2025-10-01,West,SKU016,489,262,310,441,301
2025-10-01,Central,SKU016,538,334,896,0,158
2025-10-01,North,SKU017,296,706,561,441,311
2025-10-01,South,SKU017,242,308,233,317,286
2025-10-01,East,SKU017,773,222,678,317,184
2025-10-01,West,SKU017,1094,399,521,972,234
2025-10-01,Central,SKU017,827,673,800,700,290
2025-10-01,North,SKU018,302,664,739,227,273
2025-10-01,South,SKU018,243,679,239,683,346
2025-10-01,East,SKU018,315,193,554,0,294
2025-10-01,West,SKU018,1091,228,227,1092,232
2025-10-01,Central,SKU018,864,464,781,547,347
2025-10-01,North,SKU019,581,194,213,562,236
2025-10-01,South,SKU019,656,595,238,1013,312
2025-10-01,East,SKU019,670,295,761,204,335
2025-10-01,West,SKU019,1096,676,612,1160,227
2025-10-01,Central,SKU019,574,422,489,507,264
2025-10-01,North,SKU020,479,338,171,646,336
2025-10-01,South,SKU020,964,593,371,1186,187
2025-10-01,East,SKU020,541,766,602,705,308
2025-10-01,West,SKU020,822,721,400,1143,276
2025-10-01,Central,SKU020,396,383,229,550,288
2025-10-01,North,SKU021,1098,211,174,1135,242
2025-10-01,South,SKU021,1163,599,345,1417,212
2025-10-01,East,SKU021,538,166,520,184,332
2025-10-01,West,SKU021,887,694,218,1363,344
2025-10-01,Central,SKU021,1013,556,695,874,156
2025-10-01,North,SKU022,718,295,549,464,192
2025-10-01,South,SKU022,217,211,491,0,275
2025-10-01,East,SKU022,529,752,446,835,315
2025-10-01,West,SKU022,1159,389,800,748,216
2025-10-01,Central,SKU022,749,503,346,906,261
2025-11-01,North,SKU001,482,660,691,451,309
2025-11-01,South,SKU001,1117,407,218,1306,286
2025-11-01,East,SKU001,1107,522,545,1084,197
2025-11-01,West,SKU001,219,721,197,743,316
2025-11-01,Central,SKU001,972,159,584,547,245
2025-11-01,North,SKU002,516,772,655,633,263
2025-11-01,South,SKU002,905,622,882,645,161
2025-11-01,East,SKU002,540,223,676,87,193
2025-11-01,West,SKU002,769,473,723,519,294
2025-11-01,Central,SKU002,1152,564,174,1542,308
2025-11-01,North,SKU003,625,732,303,1054,199
2025-11-01,South,SKU003,806,618,747,677,159
2025-11-01,East,SKU003,1094,434,743,785,185
2025-11-01,West,SKU003,882,181,331,732,260
2025-11-01,Central,SKU003,937,290,419,808,262
2025-11-01,North,SKU004,656,678,779,555,276
2025-11-01,South,SKU004,771,250,648,373,220
2025-11-01,East,SKU004,1099,709,400,1408,166
2025-11-01,West,SKU004,405,167,704,0,287
2025-11-01,Central,SKU004,761,768,643,886,281
2025-11-01,North,SKU005,1173,133,860,446,293
2025-11-01,South,SKU005,447,449,505,391,197
2025-11-01,East,SKU005,630,231,780,81,212
2025-11-01,West,SKU005,438,109,204,343,202
2025-11-01,Central,SKU005,960,713,860,813,329
2025-11-01,North,SKU006,308,523,161,670,184
2025-11-01,South,SKU006,993,449,811,631,275
2025-11-01,East,SKU006,660,704,572,792,270
2025-11-01,West,SKU006,700,399,678,421,312
2025-11-01,Central,SKU006,885,291,193,983,210
2025-11-01,North,SKU007,670,780,334,1116,185
2025-11-01,South,SKU007,529,685,509,705,210
2025-11-01,East,SKU007,526,269,264,531,296
2025-11-01,West,SKU007,535,224,732,27,193
2025-11-01,Central,SKU007,822,355,351,826,159
2025-11-01,North,SKU008,1039,367,839,567,214
2025-11-01,South,SKU008,460,513,723,250,273
2025-11-01,East,SKU008,234,774,864,144,199
2025-11-01,West,SKU008,265,283,813,0,322
2025-11-01,Central,SKU008,738,725,396,1067,170
2025-11-01,North,SKU009,1183,356,730,809,258
2025-11-01,South,SKU009,934,680,665,949,218
2025-11-01,East,SKU009,856,514,623,747,169
2025-11-01,West,SKU009,1012,559,314,1257,271
2025-11-01,Central,SKU009,316,705,549,472,232
2025-11-01,North,SKU010,1098,193,600,691,234
2025-11-01,South,SKU010,811,128,731,208,294
2025-11-01,East,SKU010,885,653,264,1274,209
2025-11-01,West,SKU010,427,624,408,643,217
2025-11-01,Central,SKU010,1049,485,666,868,246
2025-11-01,North,SKU011,908,630,349,1189,226
2025-11-01,South,SKU011,863,352,648,567,230
2025-11-01,East,SKU011,976,221,872,325,226
2025-11-01,West,SKU011,1080,488,644,924,280
2025-11-01,Central,SKU011,777,289,862,204,250
2025-11-01,North,SKU012,580,731,489,822,301
2025-11-01,South,SKU012,434,224,711,0,312
2025-11-01,East,SKU012,744,496,474,766,201
2025-11-01,West,SKU012,429,689,494,624,300
2025-11-01,Central,SKU012,816,481,675,622,296
2025-11-01,North,SKU013,1105,340,453,992,254
2025-11-01,South,SKU013,507,125,712,0,217
2025-11-01,East,SKU013,609,160,611,158,342
2025-11-01,West,SKU013,859,185,176,868,235
2025-11-01,Central,SKU013,951,100,838,213,302
2025-11-01,North,SKU014,375,156,655,0,276
2025-11-01,South,SKU014,785,194,332,647,201
2025-11-01,East,SKU014,351,358,256,453,246
2025-11-01,West,SKU014,205,520,440,285,259
2025-11-01,Central,SKU014,637,313,538,412,326
2025-11-01,North,SKU015,1194,340,264,1270,342
2025-11-01,South,SKU015,954,561,863,652,201
2025-11-01,East,SKU015,1021,376,404,993,255
2025-11-01,West,SKU015,625,683,540,768,233
2025-11-01,Central,SKU015,990,754,293,1451,266
2025-11-01,North,SKU016,572,226,483,315,266
2025-11-01,South,SKU016,809,168,674,303,226
2025-11-01,East,SKU016,660,269,675,254,263
2025-11-01,West,SKU016,249,705,535,419,336
2025-11-01,Central,SKU016,910,796,225,1481,159
2025-11-01,North,SKU017,901,303,685,519,221
2025-11-01,South,SKU017,891,382,882,391,207
2025-11-01,East,SKU017,1102,545,791,856,298
2025-11-01,West,SKU017,276,716,872,120,342
2025-11-01,Central,SKU017,1081,157,580,658,307
2025-11-01,North,SKU018,984,201,739,446,183
2025-11-01,South,SKU018,1000,751,669,1082,228
2025-11-01,East,SKU018,819,289,572,536,172
2025-11-01,West,SKU018,943,339,773,509,188
2025-11-01,Central,SKU018,701,790,500,991,243
2025-11-01,North,SKU019,1083,104,371,816,326
2025-11-01,South,SKU019,226,389,225,390,305
2025-11-01,East,SKU019,660,616,229,1047,174
2025-11-01,West,SKU019,1195,717,741,1171,231
2025-11-01,Central,SKU019,485,265,401,349,186
2025-11-01,North,SKU020,611,625,209,1027,313
2025-11-01,South,SKU020,428,558,151,835,166
2025-11-01,East,SKU020,909,112,186,835,313
2025-11-01,West,SKU020,407,223,740,0,219
2025-11-01,Central,SKU020,662,258,575,345,206
2025-11-01,North,SKU021,895,694,899,690,182
2025-11-01,South,SKU021,457,789,475,771,295
2025-11-01,East,SKU021,823,200,594,429,162
2025-11-01,West,SKU021,209,738,150,797,335
2025-11-01,Central,SKU021,865,157,223,799,242
2025-11-01,North,SKU022,843,671,654,860,254
2025-11-01,South,SKU022,1080,118,505,693,259
2025-11-01,East,SKU022,1022,746,443,1325,323
2025-11-01,West,SKU022,1122,130,217,1035,195
2025-11-01,Central,SKU022,719,630,820,529,327
2025-12-01,North,SKU001,706,579,756,529,248
2025-12-01,South,SKU001,659,663,453,869,195
2025-12-01,East,SKU001,797,756,830,723,299
2025-12-01,West,SKU001,1099,311,692,718,201
2025-12-01,Central,SKU001,733,377,520,590,181
2025-12-01,North,SKU002,622,428,852,198,231
2025-12-01,South,SKU002,958,744,349,1353,161
2025-12-01,East,SKU002,1105,619,207,1517,260
2025-12-01,West,SKU002,319,210,635,0,322
2025-12-01,Central,SKU002,698,209,394,513,343
2025-12-01,North,SKU003,667,739,508,898,237
2025-12-01,South,SKU003,887,272,304,855,192
2025-12-01,East,SKU003,925,504,604,825,298
2025-12-01,West,SKU003,208,567,530,245,168
2025-12-01,Central,SKU003,279,748,519,508,179
2025-12-01,North,SKU004,495,266,541,220,279
2025-12-01,South,SKU004,593,751,461,883,271
2025-12-01,East,SKU004,574,283,733,124,243
2025-12-01,West,SKU004,589,469,487,571,322
2025-12-01,Central,SKU004,961,244,635,570,349
2025-12-01,North,SKU005,380,639,746,273,304
2025-12-01,South,SKU005,853,529,536,846,308
2025-12-01,East,SKU005,777,654,587,844,318
2025-12-01,West,SKU005,676,205,276,605,274
2025-12-01,Central,SKU005,630,743,277,1096,202
2025-12-01,North,SKU006,1079,191,889,381,281
2025-12-01,South,SKU006,1020,248,759,509,163
2025-12-01,East,SKU006,369,301,365,305,245
2025-12-01,West,SKU006,569,560,546,583,236
2025-12-01,Central,SKU006,835,727,338,1224,218
2025-12-01,North,SKU007,757,670,694,733,319
2025-12-01,South,SKU007,419,232,826,0,235
2025-12-01,East,SKU007,673,260,755,178,273
2025-12-01,West,SKU007,603,134,498,239,276
2025-12-01,Central,SKU007,1026,453,357,1122,285
2025-12-01,North,SKU008,336,467,858,0,224
2025-12-01,South,SKU008,760,691,401,1050,170
2025-12-01,East,SKU008,701,624,554,771,257
2025-12-01,West,SKU008,925,167,797,295,292
2025-12-01,Central,SKU008,517,214,505,226,312
2025-12-01,North,SKU009,302,173,747,0,328
2025-12-01,South,SKU009,584,199,352,431,209
2025-12-01,East,SKU009,898,478,649,727,252
2025-12-01,West,SKU009,204,188,764,0,293
2025-12-01,Central,SKU009,504,116,725,0,316
2025-12-01,North,SKU010,657,660,342,975,185
2025-12-01,South,SKU010,1124,318,420,1022,275
2025-12-01,East,SKU010,1142,120,783,479,316
2025-12-01,West,SKU010,604,734,712,626,235
2025-12-01,Central,SKU010,907,675,264,1318,206
2025-12-01,North,SKU011,713,600,525,788,315
2025-12-01,South,SKU011,398,175,777,0,311
2025-12-01,East,SKU011,521,360,880,1,288
2025-12-01,West,SKU011,587,136,190,533,162
2025-12-01,Central,SKU011,790,792,741,841,173
2025-12-01,North,SKU012,813,234,194,853,240
2025-12-01,South,SKU012,999,497,706,790,205
2025-12-01,East,SKU012,401,407,713,95,246
2025-12-01,West,SKU012,249,487,698,38,198
2025-12-01,Central,SKU012,569,665,558,676,189
2025-12-01,North,SKU013,538,536,519,555,245
2025-12-01,South,SKU013,934,769,171,1532,194
2025-12-01,East,SKU013,1099,602,496,1205,200
2025-12-01,West,SKU013,650,314,463,501,209
2025-12-01,Central,SKU013,1171,307,712,766,301
2025-12-01,North,SKU014,1041,743,385,1399,176
2025-12-01,South,SKU014,1121,559,545,1135,255
2025-12-01,East,SKU014,1149,664,293,1520,256
2025-12-01,West,SKU014,1123,566,217,1472,327
2025-12-01,Central,SKU014,662,659,250,1071,194
2025-12-01,North,SKU015,988,218,321,885,273
2025-12-01,South,SKU015,579,145,337,387,344
2025-12-01,East,SKU015,1096,198,756,538,273
2025-12-01,West,SKU015,763,542,724,581,194
2025-12-01,Central,SKU015,424,617,588,453,228
2025-12-01,North,SKU016,639,322,441,520,330
2025-12-01,South,SKU016,694,478,277,895,161
2025-12-01,East,SKU016,336,723,663,396,183
2025-12-01,West,SKU016,532,484,177,839,234
2025-12-01,Central,SKU016,793,166,435,524,348
2025-12-01,North,SKU017,394,298,824,0,280
2025-12-01,South,SKU017,887,100,874,113,344
2025-12-01,East,SKU017,1175,643,176,1642,342
2025-12-01,West,SKU017,1092,151,563,680,165
2025-12-01,Central,SKU017,526,579,882,223,316
2025-12-01,North,SKU018,1196,702,554,1344,304
2025-12-01,South,SKU018,538,774,383,929,220
2025-12-01,East,SKU018,739,675,585,829,290
2025-12-01,West,SKU018,650,733,559,824,224
2025-12-01,Central,SKU018,543,135,784,0,296
2025-12-01,North,SKU019,755,331,424,662,190
2025-12-01,South,SKU019,1048,517,714,851,150
2025-12-01,East,SKU019,929,110,207,832,311
2025-12-01,West,SKU019,476,616,482,610,272
2025-12-01,Central,SKU019,312,617,171,758,316
2025-12-01,North,SKU020,461,446,492,415,230
2025-12-01,South,SKU020,567,541,795,313,347
2025-12-01,East,SKU020,974,758,745,987,231
2025-12-01,West,SKU020,360,645,797,208,280
2025-12-01,Central,SKU020,1178,470,461,1187,196
2025-12-01,North,SKU021,716,404,471,649,228
2025-12-01,South,SKU021,410,241,301,350,303
2025-12-01,East,SKU021,526,675,418,783,185
2025-12-01,West,SKU021,297,420,232,485,316
2025-12-01,Central,SKU021,822,425,615,632,154
2025-12-01,North,SKU022,373,464,334,503,322
2025-12-01,South,SKU022,728,653,650,731,269
2025-12-01,East,SKU022,1145,474,834,785,158
2025-12-01,West,SKU022,506,211,370,347,227
2025-12-01,Central,SKU022,580,661,809,432,263
