OrderID,OrderDate,Region,City,Channel,DistributorID,ProductID,Quantity,UnitPrice,DiscountPct,ReturnedQty,Revenue
ORD102460,2024-03-26,West,Pune,Modern Trade,DIST-WE-2,SKU017,3,1196.05,5.0,0,3588.15
ORD113797,2025-03-30,North,Chandigarh,Modern Trade,DIST-NO-2,SKU012,10,139.0,0.0,0,1390.0
ORD121343,2025-11-14,South,Bengaluru,Pharmacy,DIST-SO-3,SKU013,1,169.0,0.0,0,169.0
ORD119281,2025-09-21,West,Mumbai,General Trade,DIST-WE-2,SKU006,1,49.0,0.0,0,49.0
ORD119139,2025-09-16,West,Mumbai,General Trade,DIST-WE-1,SKU003,1,219.0,0.0,0,219.0
ORD115910,2025-05-30,South,Bengaluru,Pharmacy,DIST-SO-1,SKU013,2,160.55,5.0,0,321.1
ORD101092,2024-02-08,South,Bengaluru,General Trade,DIST-SO-3,SKU009,1,79.2,20.0,0,79.2
ORD118120,2025-08-11,South,Chennai,Modern Trade,DIST-SO-2,SKU005,4,99.0,0.0,0,396.0
ORD121827,2025-11-25,East,Bhubaneswar,Pharmacy,DIST-EA-1,SKU011,2,119.0,0.0,0,238.0
ORD120832,2025-11-01,East,Bhubaneswar,Modern Trade,DIST-EA-1,SKU021,12,314.1,10.0,0,3769.2
ORD122994,2025-12-23,Central,Bhopal,General Trade,DIST-CE-2,SKU014,1,188.1,10.0,0,188.1
ORD117842,2025-07-30,Central,Nagpur,General Trade,DIST-CE-2,SKU021,1,349.0,0.0,0,349.0
ORD113275,2025-03-12,North,Delhi,E-commerce,DIST-NO-3,SKU011,5,119.0,0.0,0,595.0
ORD108617,2024-10-24,South,Hyderabad,Modern Trade,DIST-SO-2,SKU014,10,209.0,0.0,0,2090.0
ORD113355,2025-03-15,East,Patna,Modern Trade,DIST-EA-3,SKU014,1,209.0,0.0,0,209.0
ORD101525,2024-02-23,South,Bengaluru,Modern Trade,DIST-SO-2,SKU011,2,101.15,15.0,0,202.3
ORD113841,2025-03-31,West,Mumbai,General Trade,DIST-WE-2,SKU010,2,152.1,10.0,0,304.2
ORD110034,2024-12-02,Central,Nagpur,Modern Trade,DIST-CE-1,SKU001,5,101.15,15.0,0,505.75
ORD104926,2024-06-13,East,Bhubaneswar,General Trade,DIST-EA-2,SKU021,1,349.0,0.0,0,349.0
ORD109124,2024-11-06,North,Delhi,General Trade,DIST-NO-1,SKU003,2,208.05,5.0,0,416.1
ORD115819,2025-05-28,Central,Nagpur,Modern Trade,DIST-CE-2,SKU010,1,143.65,15.0,0,143.65
ORD120945,2025-11-04,West,Pune,General Trade,DIST-WE-2,SKU012,2,139.0,0.0,0,278.0
ORD101428,2024-02-20,West,Mumbai,E-commerce,DIST-WE-2,SKU013,6,169.0,0.0,0,1014.0
ORD121976,2025-11-28,North,Lucknow,E-commerce,DIST-NO-2,SKU010,1,169.0,0.0,0,169.0
ORD104940,2024-06-13,South,Chennai,Modern Trade,DIST-SO-1,SKU019,2,189.0,0.0,0,378.0
ORD121146,2025-11-09,South,Bengaluru,E-commerce,DIST-SO-2,SKU001,2,119.0,0.0,0,238.0
ORD113872,2025-04-01,South,Chennai,Modern Trade,DIST-SO-3,SKU021,12,314.1,10.0,0,3769.2
ORD101463,2024-02-21,West,Mumbai,Modern Trade,DIST-WE-2,SKU004,2,209.0,0.0,0,418.0
ORD119179,2025-09-18,North,Lucknow,General Trade,DIST-NO-3,SKU006,3,49.0,0.0,0,147.0
ORD118491,2025-08-24,East,Kolkata,Modern Trade,DIST-EA-3,SKU019,4,179.55,5.0,0,718.2
ORD121971,2025-11-28,Central,Nagpur,General Trade,DIST-CE-3,SKU019,4,173.88,8.0,0,695.52
ORD112324,2025-02-07,North,Lucknow,General Trade,DIST-NO-2,SKU022,4,431.1,10.0,0,1724.4
ORD113573,2025-03-22,South,Hyderabad,General Trade,DIST-SO-1,SKU012,2,127.88,8.0,0,255.76
ORD110123,2024-12-04,North,Lucknow,General Trade,DIST-NO-2,SKU015,1,149.0,0.0,0,149.0
ORD103404,2024-04-27,North,Chandigarh,General Trade,DIST-NO-3,SKU004,2,209.0,0.0,2,418.0
ORD111034,2024-12-28,East,Kolkata,E-commerce,DIST-EA-3,SKU022,4,479.0,0.0,0,1916.0
ORD106200,2024-07-31,South,Chennai,E-commerce,DIST-SO-2,SKU004,0,209.0,0.0,0,209.0
ORD123186,2025-12-28,North,Delhi,Modern Trade,DIST-NO-2,SKU021,4,331.55,5.0,0,1326.2
ORD111451,2025-01-09,West,Pune,Pharmacy,DIST-WE-2,SKU012,1,125.1,10.0,0,125.1
ORD107926,2024-10-05,North,Delhi,General Trade,DIST-NO-2,SKU012,2,139.0,0.0,0,278.0
ORD121251,2025-11-11,South,Chennai,General Trade,DIST-SO-1,SKU014,1,188.1,10.0,0,188.1
ORD121296,2025-11-12,South,Bengaluru,Pharmacy,DIST-SO-1,SKU013,1,169.0,0.0,0,169.0
ORD120488,2025-10-23,West,Ahmedabad,General Trade,DIST-WE-1,SKU011,3,119.0,0.0,0,357.0
ORD104786,2024-06-09,North,Chandigarh,General Trade,DIST-NO-2,SKU020,10,279.0,0.0,0,2790.0
ORD120494,2025-10-23,East,Patna,E-commerce,DIST-EA-1,SKU009,3,99.0,0.0,0,297.0
ORD104576,2024-06-03,West,Mumbai,General Trade,DIST-WE-3,SKU003,2,201.48,8.0,0,402.96
ORD117605,2025-07-21,South,Bengaluru,Pharmacy,DIST-SO-3,SKU017,2,1259.0,0.0,0,2518.0
ORD110774,2024-12-21,West,Pune,General Trade,DIST-WE-3,SKU007,10,84.55,5.0,0,845.5
ORD116796,2025-06-24,South,Bengaluru,Modern Trade,DIST-SO-2,SKU004,2,209.0,0.0,0,418.0
ORD117506,2025-07-18,West,Ahmedabad,Modern Trade,DIST-WE-2,SKU003,4,197.1,10.0,0,788.4
ORD118026,2025-08-07,North,Lucknow,General Trade,DIST-NO-3,SKU010,1,169.0,0.0,0,169.0
ORD113420,2025-03-17,East,Patna,Modern Trade,DIST-EA-2,SKU006,12,45.08,8.0,0,540.96
ORD115826,2025-05-28,East,Patna,Pharmacy,DIST-EA-2,SKU021,2,349.0,0.0,0,698.0
ORD115805,2025-05-27,West,Ahmedabad,General Trade,DIST-WE-2,SKU001,1,119.0,0.0,0,119.0
ORD114204,2025-04-11,Central,Nagpur,Modern Trade,DIST-CE-1,SKU017,2,1259.0,0.0,0,2518.0
ORD121716,2025-11-23,South,Chennai,E-commerce,DIST-SO-2,SKU013,3,169.0,0.0,0,507.0
ORD105953,2024-07-20,West,Ahmedabad,General Trade,DIST-WE-2,SKU012,1,139.0,0.0,0,139.0
ORD122800,2025-12-18,East,Kolkata,General Trade,DIST-EA-3,SKU013,4,155.48,8.0,0,621.92
ORD111127,2024-12-31,West,Ahmedabad,General Trade,DIST-WE-3,SKU006,1,49.0,0.0,0,49.0
ORD115373,2025-05-15,South,Bengaluru,E-commerce,DIST-SO-2,SKU018,3,1019.0,0.0,0,3057.0
ORD122031,2025-11-29,East,Kolkata,Modern Trade,DIST-EA-2,SKU012,1,132.05,5.0,0,132.05
ORD114167,2025-04-10,East,Patna,General Trade,DIST-EA-2,SKU021,2,349.0,0.0,0,698.0
ORD108359,2024-10-17,Central,Nagpur,Pharmacy,DIST-CE-1,SKU017,3,1196.05,5.0,0,3588.15
ORD103551,2024-05-01,Central,Bhopal,Pharmacy,DIST-CE-2,SKU013,1,135.2,20.0,0,135.2
ORD108704,2024-10-26,South,Bengaluru,General Trade,DIST-SO-2,SKU013,1,160.55,5.0,0,160.55
ORD118105,2025-08-10,North,Chandigarh,General Trade,DIST-NO-3,SKU016,6,616.55,5.0,0,3699.3
ORD119536,2025-09-30,Central,Bhopal,General Trade,DIST-CE-3,SKU001,1,119.0,0.0,0,119.0
ORD116266,2025-06-08,West,Pune,General Trade,DIST-WE-3,SKU007,4,84.55,5.0,0,338.2
ORD118547,2025-08-26,North,Chandigarh,General Trade,DIST-NO-1,SKU012,1,139.0,0.0,0,139.0
ORD118307,2025-08-17,South,Chennai,Pharmacy,DIST-SO-1,SKU011,3,113.05,5.0,0,339.15
ORD115648,2025-05-23,North,Lucknow,Modern Trade,DIST-NO-1,SKU008,2,119.0,0.0,0,238.0
ORD111425,2025-01-08,West,Ahmedabad,Pharmacy,DIST-WE-1,SKU008,1,113.05,5.0,0,113.05
ORD104391,2024-05-28,North,Lucknow,E-commerce,DIST-NO-1,SKU004,1,198.55,5.0,0,198.55
ORD113611,2025-03-23,North,Lucknow,General Trade,DIST-NO-3,SKU003,4,186.15,15.0,0,744.6
ORD119328,2025-09-22,East,Patna,General Trade,DIST-EA-2,SKU001,1,119.0,0.0,0,119.0
ORD113429,2025-03-17,Central,Nagpur,Modern Trade,DIST-CE-2,SKU007,4,89.0,0.0,0,356.0
ORD121080,2025-11-07,Central,Bhopal,General Trade,DIST-CE-1,SKU017,6,1259.0,0.0,0,7554.0
ORD101663,2024-02-28,Central,Nagpur,General Trade,DIST-CE-2,SKU019,10,170.1,10.0,0,1701.0
ORD110798,2024-12-21,South,Hyderabad,Modern Trade,DIST-SO-2,SKU005,5,99.0,0.0,0,495.0
ORD109388,2024-11-13,West,Ahmedabad,E-commerce,DIST-WE-1,SKU009,1,91.08,8.0,0,91.08
ORD114355,2025-04-15,South,Bengaluru,Modern Trade,DIST-SO-3,SKU011,5,119.0,0.0,0,595.0
ORD100882,2024-01-31,South,Bengaluru,General Trade,DIST-SO-2,SKU015,2,149.0,0.0,0,298.0
ORD118004,2025-08-06,West,Ahmedabad,General Trade,DIST-WE-2,SKU019,3,173.88,8.0,0,521.64
ORD118125,2025-08-11,East,Patna,E-commerce,DIST-EA-1,SKU005,4,99.0,0.0,0,396.0
ORD108195,2024-10-12,North,Delhi,General Trade,DIST-NO-3,SKU017,1,1196.05,5.0,0,1196.05
ORD114176,2025-04-10,Central,Bhopal,General Trade,DIST-CE-2,SKU002,3,92.65,15.0,0,277.95
ORD110031,2024-12-02,West,Mumbai,General Trade,DIST-WE-3,SKU008,2,119.0,0.0,0,238.0
ORD104949,2024-06-13,West,Ahmedabad,General Trade,DIST-WE-3,SKU009,3,89.1,10.0,0,267.3
ORD114706,2025-04-26,west,Pune,Modern Trade,DIST-WE-3,SKU022,5,479.0,0.0,0,2395.0
ORD106274,2024-08-03,South,Hyderabad,General Trade,DIST-SO-2,SKU018,1,1019.0,0.0,0,1019.0
ORD105493,2024-06-30,South,Bengaluru,E-commerce,DIST-SO-3,SKU010,4,160.55,5.0,0,642.2
ORD118214,2025-08-14,North,Lucknow,General Trade,DIST-NO-1,SKU015,6,149.0,0.0,0,894.0
ORD109211,2024-11-08,Central,Bhopal,Modern Trade,DIST-CE-3,SKU016,5,597.08,8.0,0,2985.4
ORD105847,2024-07-15,East,Kolkata,E-commerce,DIST-EA-2,SKU021,1,349.0,0.0,0,349.0
ORD101142,2024-02-10,East,Kolkata,Modern Trade,DIST-EA-1,SKU019,1,189.0,0.0,0,189.0
ORD104209,2024-05-22,East,Kolkata,Modern Trade,DIST-EA-1,SKU005,1,91.08,8.0,0,91.08
ORD115412,2025-05-16,West,Mumbai,Modern Trade,DIST-WE-2,SKU018,3,968.05,5.0,0,2904.15
ORD101916,2024-03-07,South,Hyderabad,General Trade,DIST-SO-3,SKU016,1,649.0,0.0,0,649.0
ORD120888,2025-11-02,South,Hyderabad,General Trade,DIST-SO-1,SKU003,5,219.0,0.0,0,1095.0
ORD112993,2025-03-02,West,Mumbai,General Trade,DIST-WE-2,SKU013,6,152.1,10.0,0,912.6
ORD107764,2024-09-29,Central,Nagpur,E-commerce,DIST-CE-3,SKU009,1,99.0,0.0,0,99.0
ORD112678,2025-02-20,South,Chennai,General Trade,DIST-SO-2,SKU019,2,189.0,0.0,0,378.0
ORD106655,2024-08-18,North,Lucknow,General Trade,DIST-NO-1,SKU003,4,219.0,0.0,0,876.0
ORD100228,2024-01-08,East,Kolkata,Modern Trade,DIST-EA-2,SKU006,1,49.0,0.0,0,49.0
ORD121989,2025-11-28,Central,Nagpur,General Trade,DIST-CE-3,SKU020,4,265.05,5.0,0,1060.2
ORD110101,2024-12-03,West,Ahmedabad,General Trade,DIST-WE-3,SKU006,3,49.0,0.0,0,147.0
ORD104488,2024-05-31,North,Lucknow,General Trade,DIST-NO-2,SKU007,3,81.88,8.0,0,245.64
ORD103666,2024-05-05,East,Bhubaneswar,General Trade,DIST-EA-2,SKU003,2,201.48,8.0,0,402.96
ORD110912,2024-12-25,South,Chennai,General Trade,DIST-SO-1,SKU021,3,349.0,0.0,0,1047.0
ORD104708,2024-06-07,West,Ahmedabad,General Trade,DIST-WE-1,SKU014,1,209.0,0.0,0,209.0
ORD118375,2025-08-20,East,Kolkata,Modern Trade,DIST-EA-2,SKU015,5,134.1,10.0,0,670.5
ORD107527,2024-09-20,South,Hyderabad,E-commerce,DIST-SO-3,SKU015,3,149.0,0.0,0,447.0
ORD112785,2025-02-24,Central,Nagpur,General Trade,DIST-CE-3,SKU007,4,71.2,20.0,0,284.8
ORD119645,2025-10-03,South,Chennai,E-commerce,DIST-SO-1,SKU010,3,160.55,5.0,0,481.65
ORD102730,2024-04-05,South,Chennai,E-commerce,DIST-SO-3,SKU012,2,139.0,0.0,0,278.0
ORD107725,2024-09-28,North,Chandigarh,Pharmacy,DIST-NO-2,SKU021,1,331.55,5.0,0,331.55
ORD105489,2024-06-30,East,Bhubaneswar,E-commerce,DIST-EA-1,SKU010,5,169.0,0.0,0,845.0
ORD109877,2024-11-27,Central,Nagpur,General Trade,DIST-CE-2,SKU015,4,149.0,0.0,0,596.0
ORD114591,2025-04-23,Central,Bhopal,Modern Trade,DIST-CE-2,SKU021,1,349.0,0.0,0,349.0
ORD115644,2025-05-23,East,Kolkata,General Trade,DIST-EA-3,SKU001,2,119.0,0.0,0,238.0
ORD122881,2025-12-20,North,Lucknow,Modern Trade,DIST-NO-2,SKU012,3,139.0,0.0,0,417.0
ORD107627,2024-09-24,West,Pune,Modern Trade,DIST-WE-3,SKU017,4,1133.1,10.0,0,4532.4
ORD118725,2025-09-02,North,Delhi,General Trade,DIST-NO-2,SKU009,1,84.15,15.0,0,84.15
ORD119544,2025-09-30,East,Patna,Modern Trade,DIST-EA-3,SKU018,3,1019.0,0.0,0,3057.0
ORD115500,2025-05-19,East,Patna,General Trade,DIST-EA-1,SKU018,10,1019.0,0.0,0,10190.0
ORD116317,2025-06-10,Central,Nagpur,General Trade,DIST-CE-3,SKU019,12,179.55,5.0,0,2154.6
ORD106158,2024-07-29,East,Kolkata,General Trade,DIST-EA-3,SKU004,3,209.0,0.0,0,627.0
ORD105594,2024-07-03,South,Hyderabad,Modern Trade,DIST-SO-2,SKU001,1,109.48,8.0,0,109.48
ORD117372,2025-07-12,West,Ahmedabad,Modern Trade,DIST-WE-1,SKU010,1,152.1,10.0,0,152.1
ORD105986,2024-07-21,East,Patna,Modern Trade,DIST-EA-3,SKU002,10,92.65,15.0,0,926.5
ORD118549,2025-08-26,Central,Bhopal,Modern Trade,DIST-CE-2,SKU004,1,209.0,0.0,0,209.0
ORD117820,2025-07-30,South,Bengaluru,Modern Trade,DIST-SO-3,SKU011,3,119.0,0.0,0,357.0
ORD117855,2025-07-31,West,Mumbai,General Trade,DIST-WE-1,SKU006,12,45.08,8.0,0,540.96
ORD107833,2024-10-02,Central,Bhopal,Pharmacy,DIST-CE-2,SKU014,1,192.28,8.0,0,192.28
ORD118290,2025-08-17,North,Delhi,General Trade,DIST-NO-1,SKU001,3,119.0,0.0,0,357.0
ORD108726,2024-10-27,East,Kolkata,Modern Trade,DIST-EA-3,SKU004,1,209.0,0.0,0,209.0
ORD108837,2024-10-30,North,Lucknow,Modern Trade,DIST-NO-1,SKU006,4,49.0,0.0,0,196.0
ORD114300,2025-04-14,South,Chennai,Modern Trade,DIST-SO-2,SKU002,10,103.55,5.0,0,1035.5
ORD114385,2025-04-16,South,Bengaluru,E-commerce,DIST-SO-2,SKU017,10,1259.0,0.0,0,12590.0
ORD116793,2025-06-23,South,Chennai,Pharmacy,DIST-SO-2,SKU014,10,198.55,5.0,0,1985.5
ORD116448,2025-06-13,South,Bengaluru,General Trade,DIST-SO-1,SKU003,10,175.2,20.0,0,1752.0
ORD104282,2024-05-24,East,Bhubaneswar,Modern Trade,DIST-EA-3,SKU012,1,139.0,0.0,0,139.0
ORD120897,2025-11-03,North,Lucknow,General Trade,DIST-NO-3,SKU002,4,109.0,0.0,0,436.0
ORD105110,2024-06-18,Central,Nagpur,Modern Trade,DIST-CE-3,SKU019,3,189.0,0.0,0,567.0
ORD114027,2025-04-06,Central,Bhopal,General Trade,DIST-CE-1,SKU013,2,155.48,8.0,0,310.96
ORD102479,2024-03-27,South,Chennai,Modern Trade,DIST-SO-3,SKU003,3,219.0,0.0,0,657.0
ORD117373,2025-07-12,North,Lucknow,General Trade,DIST-NO-2,SKU021,12,331.55,5.0,0,3978.6
ORD104659,2024-06-05,West,Ahmedabad,General Trade,DIST-WE-2,SKU005,6,99.0,0.0,3,594.0
ORD113893,2025-04-02,West,Pune,Modern Trade,DIST-WE-1,SKU005,2,99.0,0.0,0,198.0
ORD117583,2025-07-20,West,Mumbai,Modern Trade,DIST-WE-2,SKU009,1,91.08,8.0,0,91.08
ORD121457,2025-11-16,Central,Bhopal,General  Trade ,DIST-CE-3,SKU010,2,169.0,0.0,0,338.0
ORD122912,2025-12-21,West,Pune,E-commerce,DIST-WE-3,SKU011,4,95.2,20.0,0,380.8
ORD122747,2025-12-17,North,Chandigarh,General Trade,DIST-NO-1,SKU013,3,152.1,10.0,0,456.3
ORD108051,2024-10-08,North,Chandigarh,General Trade,DIST-NO-2,SKU016,2,519.2,20.0,0,1038.4
ORD105230,2024-06-22,Central,Nagpur,Pharmacy,DIST-CE-2,SKU004,1,198.55,5.0,0,198.55
ORD111969,2025-01-27,West,Pune,General Trade,DIST-WE-2,SKU021,2,349.0,0.0,0,698.0
ORD108215,2024-10-12,West,Mumbai,Modern Trade,DIST-WE-3,SKU011,1,119.0,0.0,0,119.0
ORD101904,2024-03-07,East,Patna,Pharmacy,DIST-EA-1,SKU008,10,119.0,0.0,0,1190.0
ORD114565,2025-04-22,North,Delhi,General Trade,DIST-NO-1,SKU014,1,209.0,0.0,0,209.0
ORD102039,2024-03-11,East,Patna,General Trade,DIST-EA-2,SKU001,3,109.48,8.0,0,328.44
ORD108210,2024-10-12,south,Hyderabad,General Trade,DIST-SO-1,SKU004,2,209.0,0.0,0,418.0
ORD100131,2024-01-05,Central,Nagpur,Modern Trade,DIST-CE-2,SKU006,2,49.0,0.0,0,98.0
ORD110351,2024-12-09,North,Delhi,General Trade,DIST-NO-1,SKU018,2,968.05,5.0,0,1936.1
ORD121065,2025-11-07,South,Bengaluru,General Trade,DIST-SO-3,SKU008,1,119.0,0.0,0,119.0
ORD119480,2025-09-28,North,Delhi,General Trade,DIST-NO-2,SKU001,2,119.0,0.0,0,238.0
ORD111342,2025-01-06,South,Bengaluru,General Trade,DIST-SO-1,SKU011,5,119.0,0.0,0,595.0
ORD105681,2024-07-07,South,Hyderabad,General Trade,DIST-SO-1,SKU016,3,649.0,0.0,0,1947.0
ORD120312,2025-10-19,West,Ahmedabad,E-commerce,DIST-WE-3,SKU010,1,169.0,0.0,0,169.0
ORD115483,2025-05-18,East,Patna,General Trade,DIST-EA-1,SKU011,5,101.15,15.0,0,505.75
ORD100240,2024-01-08,Central,Nagpur,E-commerce,DIST-CE-1,SKU005,3,99.0,0.0,0,297.0
ORD121481,2025-11-17,West,Pune,Modern Trade,DIST-WE-1,SKU002,10,98.1,10.0,0,981.0
ORD101864,2024-03-05,Central,Nagpur,Modern Trade,DIST-CE-2,SKU006,4,49.0,0.0,1,196.0
ORD105999,2024-07-22,North,Delhi,E-commerce,DIST-NO-1,SKU008,6,119.0,0.0,0,714.0
ORD110173,2024-12-05,East,Patna,General Trade,DIST-EA-3,SKU009,1,89.1,10.0,0,89.1
ORD102561,2024-03-30,West,Ahmedabad,Modern Trade,DIST-WE-3,SKU003,4,186.15,15.0,0,744.6
ORD106156,2024-07-29,North,Chandigarh,Pharmacy,DIST-NO-3,SKU022,6,479.0,0.0,0,2874.0
ORD114684,2025-04-26,Central,Nagpur,General Trade,DIST-CE-1,SKU013,6,169.0,0.0,0,1014.0
ORD107125,2024-09-05,West,Ahmedabad,General Trade,DIST-WE-1,SKU015,6,149.0,0.0,0,894.0
ORD119351,2025-09-23,North,Lucknow,General Trade,DIST-NO-3,SKU017,2,1070.15,15.0,0,2140.3
ORD118983,2025-09-11,East,Kolkata,General Trade,DIST-EA-1,SKU014,3,209.0,0.0,0,627.0
ORD106123,2024-07-28,South,Bengaluru,Modern Trade,DIST-SO-2,SKU011,6,119.0,0.0,0,714.0
ORD114945,2025-05-03,East,Kolkata,General Trade,DIST-EA-2,SKU013,6,169.0,0.0,0,1014.0
ORD108892,2024-10-31,North,Chandigarh,E-commerce,DIST-NO-3,SKU017,1,1259.0,0.0,0,1259.0
ORD101476,2024-02-22,South,Bengaluru,Modern Trade,DIST-SO-1,SKU019,4,189.0,0.0,0,756.0
ORD100109,2024-01-04,East,Bhubaneswar,General Trade,DIST-EA-2,SKU010,1,155.48,8.0,0,155.48
ORD117424,2025-07-14,North,Chandigarh,Pharmacy,DIST-NO-3,SKU016,1,649.0,0.0,0,649.0
ORD113500,2025-03-19,North,Chandigarh,General Trade,DIST-NO-3,SKU011,2,119.0,0.0,0,238.0
ORD114989,2025-05-04,North,Lucknow,General Trade,DIST-NO-2,SKU012,6,139.0,0.0,0,834.0
ORD108111,2024-10-09,West,Ahmedabad,Modern Trade,DIST-WE-1,SKU005,10,91.08,8.0,0,910.8
ORD116295,2025-06-09,West,Ahmedabad,Pharmacy,DIST-WE-2,SKU016,1,649.0,0.0,0,649.0
ORD121653,2025-11-21,North,Delhi,E-commerce,DIST-NO-1,SKU006,4,46.55,5.0,0,186.2
ORD116456,2025-06-13,West,Pune,General Trade,DIST-WE-1,SKU007,2,89.0,0.0,0,178.0
ORD100613,2024-01-21,North,Lucknow,General Trade,DIST-NO-3,SKU005,2,79.2,20.0,0,158.4
ORD122128,2025-12-02,Central,Bhopal,General Trade,DIST-CE-3,SKU022,2,479.0,0.0,0,958.0
ORD100196,2024-01-07,South,Hyderabad,Pharmacy,DIST-SO-3,SKU015,3,137.08,8.0,0,411.24
ORD115029,2025-05-05,East,Bhubaneswar,General Trade,DIST-EA-2,SKU009,4,99.0,0.0,0,396.0
ORD120673,2025-10-28,South,Hyderabad,General Trade,DIST-SO-1,SKU010,5,155.48,8.0,0,777.4
ORD119569,2025-10-01,West,Pune,E-commerce,DIST-WE-3,SKU012,2,132.05,5.0,0,264.1
ORD104291,2024-05-25,North,Chandigarh,General Trade,DIST-NO-2,SKU005,5,89.1,10.0,0,445.5
ORD117897,2025-08-01,Central,Nagpur,E-commerce,DIST-CE-1,SKU012,3,139.0,0.0,3,417.0
ORD121402,2025-11-15,East,Bhubaneswar,Modern Trade,DIST-EA-2,SKU017,1,1259.0,0.0,0,1259.0
ORD104535,2024-06-01,East,Kolkata,Modern Trade,DIST-EA-1,SKU010,1,169.0,0.0,0,169.0
ORD104671,2024-06-06,North,Chandigarh,General Trade,DIST-NO-2,SKU003,1,219.0,0.0,0,219.0
ORD100001,2024-01-01,West,Ahmedabad,General Trade,DIST-WE-3,SKU021,1,331.55,5.0,0,331.55
ORD107314,2024-09-12,South,Bengaluru,E-commerce,DIST-SO-1,SKU004,2,209.0,0.0,0,418.0
ORD112198,2025-02-04,West,Ahmedabad,General Trade,DIST-WE-1,SKU010,1,160.55,5.0,0,160.55
ORD116344,2025-06-11,East,Kolkata,General Trade,DIST-EA-3,SKU014,5,209.0,0.0,0,1045.0
ORD106668,2024-08-19,East,Kolkata,Modern Trade,DIST-EA-2,SKU022,12,479.0,0.0,0,5748.0
ORD105482,2024-06-29,South,Hyderabad,Modern Trade,DIST-SO-3,SKU003,1,197.1,10.0,0,197.1
ORD115301,2025-05-13,North,Lucknow,Modern Trade,DIST-NO-1,SKU007,12,89.0,0.0,0,1068.0
ORD114563,2025-04-22,Central,Nagpur,E-commerce,DIST-CE-2,SKU018,3,1019.0,0.0,0,3057.0
ORD116844,2025-06-25,South,Hyderabad,General Trade,DIST-SO-1,SKU011,2,95.2,20.0,0,190.4
ORD104361,2024-05-27,West,Ahmedabad,General Trade,DIST-WE-2,SKU022,1,440.68,8.0,0,440.68
ORD120071,2025-10-13,North,Lucknow,Modern Trade,DIST-NO-2,SKU015,1,149.0,0.0,0,149.0
ORD104426,2024-05-29,Central,Nagpur,E-commerce,DIST-CE-1,SKU010,1,152.1,10.0,0,152.1
ORD106730,2024-08-22,South,Chennai,General Trade,DIST-SO-2,SKU011,1,95.2,20.0,0,95.2
ORD106204,2024-07-31,West,Ahmedabad,Pharmacy,DIST-WE-1,SKU007,3,89.0,0.0,0,267.0
ORD111340,2025-01-06,North,Lucknow,General Trade,DIST-NO-3,SKU022,1,431.1,10.0,0,431.1
ORD101639,2024-02-27,East,Kolkata,Modern Trade,DIST-EA-1,SKU018,4,917.1,10.0,0,3668.4
ORD109580,2024-11-19,north,Lucknow,Modern Trade,DIST-NO-1,SKU020,3,237.15,15.0,0,711.45
ORD102675,2024-04-03,North,Chandigarh,E-commerce,DIST-NO-3,SKU008,4,119.0,0.0,0,476.0
ORD103118,2024-04-17,South,Chennai,Pharmacy,DIST-SO-3,SKU015,1,149.0,0.0,0,149.0
ORD118452,2025-08-23,North,Chandigarh,General Trade,DIST-NO-1,SKU001,6,107.1,10.0,0,642.6
ORD117956,2025-08-04,East,Bhubaneswar,Modern Trade,DIST-EA-1,SKU012,2,132.05,5.0,0,264.1
ORD109651,2024-11-21,North,Chandigarh,General Trade,DIST-NO-1,SKU001,1,119.0,0.0,0,119.0
ORD112085,2025-01-31,South,Hyderabad,General Trade,DIST-SO-2,SKU008,2,101.15,15.0,0,202.3
ORD114367,2025-04-16,East,Patna,Modern Trade,DIST-EA-2,SKU022,1,479.0,0.0,0,479.0
ORD118887,2025-09-08,South,Bengaluru,Modern Trade,DIST-SO-1,SKU004,1,209.0,0.0,0,209.0
ORD112772,2025-02-23,East,Kolkata,General Trade,DIST-EA-1,SKU011,1,95.2,20.0,0,95.2
ORD114621,2025-04-24,South,Hyderabad,E-commerce,DIST-SO-2,SKU019,1,189.0,0.0,0,189.0
ORD100276,2024-01-09,North,Lucknow,General Trade,DIST-NO-1,SKU017,3,1259.0,0.0,0,3777.0
ORD110263,2024-12-07,East,Kolkata,E-commerce,DIST-EA-3,SKU011,2,119.0,0.0,0,238.0
ORD118986,2025-09-11,Central,Bhopal,General Trade,DIST-CE-2,SKU006,3,49.0,0.0,0,147.0
ORD106539,2024-08-14,North,Delhi,General Trade,DIST-NO-3,SKU018,2,968.05,5.0,0,1936.1
ORD100695,2024-01-23,Central,Bhopal,E-commerce,DIST-CE-3,SKU019,2,189.0,0.0,0,378.0
ORD106886,2024-08-27,East,Kolkata,Modern Trade,DIST-EA-1,SKU019,1,173.88,8.0,0,173.88
ORD104173,2024-05-21,North,Lucknow,Modern Trade,DIST-NO-1,SKU001,2,119.0,0.0,0,238.0
ORD113662,2025-03-25,South,Bengaluru,General Trade,DIST-SO-2,SKU021,2,296.65,15.0,0,593.3
ORD114395,2025-04-17,East,Patna,General Trade,DIST-EA-2,SKU018,3,917.1,10.0,0,2751.3
ORD106283,2024-08-03,West,Mumbai,Modern Trade,DIST-WE-1,SKU012,1,125.1,10.0,0,125.1
ORD107970,2024-10-06,North,Lucknow,Modern Trade,DIST-NO-2,SKU014,5,209.0,0.0,0,1045.0
ORD108156,2024-10-10,West,Mumbai,General Trade,DIST-WE-3,SKU001,1,119.0,0.0,0,119.0
